text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Let me be clear: The Biden-Harris Administration will spare no effort to make sure people are getting vaccinated. https://t.co/FfppocXufa,FALSE,72711,NA,2021-01-01T17:45:00Z,FALSE,NA,1345063487957917696,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,7505,FALSE,FALSE,NA,NA
Here’s to 2021. https://t.co/9HAQOSWgvO,FALSE,601969,NA,2021-01-01T04:28:00Z,FALSE,NA,1344862916194021377,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,35204,FALSE,FALSE,NA,NA
"In 2021, we’re going to build a brighter future. https://t.co/YjzT7aw5zQ",FALSE,76535,NA,2021-01-01T02:45:00Z,FALSE,NA,1344836995441426432,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,9542,FALSE,FALSE,NA,NA
"Right now, my team isn’t getting all the information that we need from the outgoing administration in key national… https://t.co/pRaOeA7DX2",FALSE,65847,NA,2020-12-29T00:05:00Z,TRUE,NA,1343709566622720001,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,11431,FALSE,FALSE,NA,NA
"This afternoon, I was briefed by members of my national security and foreign policy agency review teams. Tune in as… https://t.co/iV6szrJfwT",FALSE,26827,NA,2020-12-28T20:09:56Z,TRUE,NA,1343650410817458177,NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",JoeBiden,3676,FALSE,FALSE,NA,NA
"Folks, there’s just over one week until the Georgia Senate runoffs. With the races neck and neck, we need your help… https://t.co/CC60n7rNLx",FALSE,34622,NA,2020-12-28T16:15:00Z,TRUE,NA,1343591287467827201,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,6463,FALSE,FALSE,NA,NA
We’ve gotten through tough times before in this nation — and we’ll get through them again. https://t.co/ulSsFLgNei,FALSE,39238,NA,2020-12-28T01:15:00Z,FALSE,NA,1343364794665947136,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,4552,FALSE,FALSE,NA,NA
From COVID-19 and the economy to climate change and racial justice — our nation is facing four historic crises at o… https://t.co/vuEA6Pw4Vq,FALSE,88372,NA,2020-12-27T22:20:00Z,TRUE,NA,1343320754478190593,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,8429,FALSE,FALSE,NA,NA
To all the health care workers on the front lines of this fight — thank you. You are true heroes.,FALSE,338830,NA,2020-12-27T18:00:01Z,FALSE,NA,1343255327622381568,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,27468,FALSE,FALSE,NA,NA
"After a year of pain and loss, it’s time to unite, heal, and rebuild.",FALSE,423450,NA,2020-12-27T00:45:00Z,FALSE,NA,1342994857023983616,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,29849,FALSE,FALSE,NA,NA
Jill and I send our heartfelt wishes to everyone celebrating Kwanzaa. We hope these days of reflection on the seven… https://t.co/lkoDY5be3C,FALSE,104348,NA,2020-12-26T19:45:00Z,TRUE,NA,1342919359627481092,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,7684,FALSE,FALSE,NA,NA
"From our family to yours, Merry Christmas and Happy Holidays. https://t.co/NzVEFFfrG1",FALSE,234428,NA,2020-12-25T15:19:00Z,FALSE,NA,1342490030787407872,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,22907,FALSE,FALSE,NA,NA
We take holiday traditions very seriously in the Biden family. https://t.co/I7L6sGkkHN,FALSE,79405,NA,2020-12-24T23:55:00Z,FALSE,NA,1342257498405785600,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,7541,FALSE,FALSE,NA,NA
"I know how hard it is to forego holiday traditions — but it is so very important. Please wear masks, limit the size… https://t.co/nTTaceJfdH",FALSE,215683,NA,2020-12-24T21:00:00Z,TRUE,NA,1342213458842927106,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,17087,FALSE,FALSE,NA,NA
To Linda — and everyone out there who’s hurting or struggling — keep the faith. https://t.co/pXDHmzvYQ8,FALSE,30949,NA,2020-12-24T19:05:00Z,FALSE,NA,1342184517872791552,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,4035,FALSE,FALSE,NA,NA
"No matter how you’re celebrating this year, Champ and Major wish you a Merry Christmas. https://t.co/SrZBT4vmpP",FALSE,272920,NA,2020-12-24T16:04:00Z,FALSE,NA,1342138967865479169,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,28371,FALSE,FALSE,NA,NA
Every student must be equipped to thrive in the economy of the future. Every educator needs resources to do their j… https://t.co/7iElcWw0VW,FALSE,22279,NA,2020-12-24T03:00:01Z,TRUE,NA,1341941673933344769,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,2222,FALSE,FALSE,NA,NA
"In the 21st century, twelve years of school isn’t enough. That’s why under the Biden-Harris plan, community college… https://t.co/E5FoVr5Tfc",FALSE,243328,NA,2020-12-24T02:20:00Z,TRUE,NA,1341931601060454401,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,25791,FALSE,FALSE,NA,NA
We need to make sure every child in this nation has access to a good education — regardless of zip code or disabili… https://t.co/Djm5EUf8oR,FALSE,30428,NA,2020-12-24T00:45:00Z,TRUE,NA,1341907693477490689,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3247,FALSE,FALSE,NA,NA
"It’s long past time we pay teachers what they deserve.  

The work they do is of extreme national importance — and… https://t.co/PFOjoLqCPD",FALSE,278447,NA,2020-12-23T23:11:00Z,TRUE,NA,1341884037606985729,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,28475,FALSE,FALSE,NA,NA
"Here’s the simple truth: Our darkest days in this battle against COVID are ahead of us — not behind us.  
 
We need… https://t.co/WNAuxQhNNw",FALSE,27557,NA,2020-12-23T20:15:00Z,TRUE,NA,1341839745689690112,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3554,FALSE,FALSE,NA,NA
"With Dr. Miguel Cardona leading the way, we’re going to ensure every student in this country receives a high-qualit… https://t.co/NjsZnFpXTy",FALSE,23738,NA,2020-12-23T16:45:05Z,TRUE,NA,1341786919126986753,NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",JoeBiden,2661,FALSE,FALSE,NA,NA
This cybersecurity attack happened on Donald Trump’s watch. But rest assured that even if he does not take it serio… https://t.co/WfYn2KVixh,FALSE,38864,NA,2020-12-23T15:30:00Z,TRUE,NA,1341768024806797313,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,4753,FALSE,FALSE,NA,NA
"Yesterday, in an effort to instill confidence in the vaccine, I had my shot administered in public. 
 
I have absol… https://t.co/BvJFqcxn2G",FALSE,36212,NA,2020-12-23T02:45:00Z,TRUE,NA,1341575504617345024,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3476,FALSE,FALSE,NA,NA
"An educator will lead our Department of Education.

I am proud to nominate Dr. Miguel Cardona to ensure our teacher… https://t.co/JKTcd9TdZm",FALSE,225668,NA,2020-12-23T00:55:00Z,TRUE,NA,1341547822093463552,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,15572,FALSE,FALSE,NA,NA
"In the first 100 days of my administration, we will:

- Ask all Americans to mask up
- Administer 100 million vacci… https://t.co/C9iq6LPLFV",FALSE,136434,NA,2020-12-22T21:20:00Z,TRUE,NA,1341493715811127298,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,11312,FALSE,FALSE,NA,NA
Tune in as I deliver remarks ahead of the holiday. https://t.co/NScn1mPn0P,FALSE,21892,NA,2020-12-22T19:48:39Z,FALSE,NA,1341470726037987330,NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",JoeBiden,2618,FALSE,FALSE,NA,NA
"Ten years ago today, I joined President Obama as he signed the repeal of Don’t Ask, Don’t Tell into law. Thanks to… https://t.co/NRIBvNLBDx",FALSE,36808,NA,2020-12-22T18:48:00Z,TRUE,NA,1341455463758479360,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3201,FALSE,FALSE,NA,NA
"I applaud this relief package, but our work is far from over. Starting in the new year, Congress will need to immed… https://t.co/AMWRpFYDKN",FALSE,47942,NA,2020-12-22T05:35:00Z,TRUE,NA,1341255898711220225,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,4778,FALSE,FALSE,NA,NA
"Today, I received the COVID-19 vaccine.

To the scientists and researchers who worked tirelessly to make this possi… https://t.co/j9Dn8fVkO6",FALSE,332996,NA,2020-12-22T00:55:00Z,TRUE,NA,1341185434408415233,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,23981,FALSE,FALSE,NA,NA
I know you're probably tired of hearing about politics after this year. But with just 15 days left until the Georgi… https://t.co/b7xoSlj6Fa,FALSE,20382,NA,2020-12-21T23:55:00Z,TRUE,NA,1341170334909816833,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,3479,FALSE,FALSE,NA,NA
"Tune in as @KamalaHarris rallies voters in Columbus, Georgia, ahead of the January Senate runoffs. https://t.co/MZjZOfZFt7",FALSE,24175,NA,2020-12-21T17:42:31Z,FALSE,NA,1341076596887719936,NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",JoeBiden,3153,FALSE,FALSE,NA,NA
Georgia — Your vote has the power to change the future of this country. Don’t wait to use it. Make your plan to vot… https://t.co/Yj3MKVEZ7F,FALSE,34996,NA,2020-12-21T14:35:00Z,TRUE,NA,1341029406333087746,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,6349,FALSE,FALSE,NA,NA
"One month, folks. https://t.co/wSuscy3dSN",FALSE,100481,NA,2020-12-21T00:45:00Z,FALSE,NA,1340820529888915456,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,9012,FALSE,FALSE,NA,NA
"As the first Native American Cabinet Secretary in our nation’s history, Congresswoman Haaland will be a true stewar… https://t.co/UMt8j6Gkz9",FALSE,36957,NA,2020-12-20T22:50:00Z,TRUE,NA,1340791589275316224,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3826,FALSE,FALSE,NA,NA
"In one month, we begin to heal.",FALSE,762151,NA,2020-12-20T19:55:00Z,FALSE,NA,1340747549028851717,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,52105,FALSE,FALSE,NA,NA
"As president, I’ll put America on a path to achieve a carbon-pollution free electricity sector by 2035 — a path tha… https://t.co/RemvX1lW4r",FALSE,181778,NA,2020-12-20T18:12:00Z,TRUE,NA,1340721628154482691,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,12677,FALSE,FALSE,NA,NA
I believe that every American has a fundamental right to breathe clean air and drink clean water. https://t.co/f6FfFlCWLG,FALSE,69104,NA,2020-12-20T14:30:00Z,FALSE,NA,1340665760021024770,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,5985,FALSE,FALSE,NA,NA
"When it comes to the existential threat of climate change, we have no time to lose. This team will be ready on day… https://t.co/wGqdujmL69",FALSE,36498,NA,2020-12-20T02:05:00Z,TRUE,NA,1340478274909040640,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3138,FALSE,FALSE,NA,NA
"Together, we’re going to tackle the threat of climate change head-on and create millions of good-paying, union jobs. https://t.co/OMU4DiWLMT",FALSE,31083,NA,2020-12-20T00:54:00Z,FALSE,NA,1340460406888796160,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3147,FALSE,FALSE,NA,NA
"On day one, my administration will rejoin the Paris Agreement and put America back in the business of leading the world on climate change.",FALSE,537917,NA,2020-12-19T22:45:00Z,FALSE,NA,1340427943051284480,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,33036,FALSE,FALSE,NA,NA
We need to meet the threat of climate change with the urgency it demands — and seize the opportunity to build back… https://t.co/YZTcmZJy4g,FALSE,29124,NA,2020-12-19T19:31:51Z,TRUE,NA,1340379335975268352,NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",JoeBiden,3601,FALSE,FALSE,NA,NA
"Folks, there are less than three weeks until the Georgia Senate runoffs and we need to ensure @ossoff and… https://t.co/ZVAkzBtnaX",FALSE,29224,NA,2020-12-19T16:02:00Z,TRUE,NA,1340326524994633729,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,5640,FALSE,FALSE,NA,NA
Let me be clear: The United States of America has always set an example for the world for the peaceful transition o… https://t.co/VJ2jVSJjX4,FALSE,229757,NA,2020-12-18T02:30:00Z,TRUE,NA,1339759790717734913,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,16043,FALSE,FALSE,NA,NA
"We have no time to waste to confront the climate crisis, protect our air and water, and deliver justice to communit… https://t.co/0hXAPAnRkh",FALSE,28609,NA,2020-12-18T01:35:00Z,TRUE,NA,1339745949237665792,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3680,FALSE,FALSE,NA,NA
"I always know malarkey when I see it, and I’m looking forward to joining @StephenAtHome tonight.

Make sure to tune… https://t.co/mskgo1AXak",FALSE,45393,NA,2020-12-17T23:24:00Z,TRUE,NA,1339712981916033025,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,3475,FALSE,FALSE,NA,NA
"I’m prepared to sign a COVID relief package on day one, but I need @ReverendWarnock and @ossoff in the Senate to ge… https://t.co/hUXLtoxnPU",FALSE,81541,NA,2020-12-17T21:36:00Z,TRUE,NA,1339685802956255242,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,17206,FALSE,FALSE,NA,NA
"Millions of people are out of work. Small businesses are closing. People are struggling to pay their bills, stay in… https://t.co/IWuc14XiqN",FALSE,116797,NA,2020-12-17T18:22:00Z,TRUE,NA,1339636981345755137,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,12391,FALSE,FALSE,NA,NA
"When I think of climate change, I think about jobs. Good-paying, union jobs that put Americans to work, make our ai… https://t.co/9yVEgKulUv",FALSE,172974,NA,2020-12-17T14:45:00Z,TRUE,NA,1339582371557883906,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,13475,FALSE,FALSE,NA,NA
"In this battle for the soul of America, democracy prevailed.",FALSE,255891,NA,2020-12-17T01:30:00Z,FALSE,NA,1339382302992781317,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,14899,FALSE,FALSE,NA,NA
".@KamalaHarris and I are building a historic Cabinet.

A Cabinet that looks like America and taps into the best of… https://t.co/sRbOYUw1CH",FALSE,37269,NA,2020-12-17T00:11:00Z,TRUE,NA,1339362422046543880,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3467,FALSE,FALSE,NA,NA
".@PeteButtigieg has the perspective of a mayor that solves problems and brings people together.

He’s got the visio… https://t.co/zomhZPSmKs",FALSE,22205,NA,2020-12-16T20:59:00Z,TRUE,NA,1339314103714607104,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,2074,FALSE,FALSE,NA,NA
"As tough as this moment is in the country, as dark as these days of winter seem, I am still more optimistic about t… https://t.co/UKGrDYyJlM",FALSE,103936,NA,2020-12-16T19:52:00Z,TRUE,NA,1339297242633490433,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,7918,FALSE,FALSE,NA,NA
Mayor @PeteButtigieg is a barrier-breaking public servant with a track record of forward-thinking leadership. Tune… https://t.co/8vJzYKOX5N,FALSE,34980,NA,2020-12-16T17:00:57Z,TRUE,NA,1339254199326887937,NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",JoeBiden,3188,FALSE,FALSE,NA,NA
"With @ossoff and @ReverendWarnock in the Senate, the doors of promise and progress will open in Washington.… https://t.co/x8JoSxVQ4W",FALSE,35373,NA,2020-12-16T04:20:00Z,TRUE,NA,1339062696998662145,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,4625,FALSE,FALSE,NA,NA
From the economy to criminal justice to climate change — there’s so much we can get done. But we need senators who… https://t.co/6tlrM7yQUw,FALSE,31956,NA,2020-12-16T03:26:00Z,TRUE,NA,1339049107403501569,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3372,FALSE,FALSE,NA,NA
"Mayor @PeteButtigieg is a leader, patriot, and problem-solver. He speaks to the best of who we are as a nation.

I… https://t.co/6phYOS067R",FALSE,174384,NA,2020-12-16T00:37:00Z,TRUE,NA,1339006577416736768,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,11786,FALSE,FALSE,NA,NA
"The future of health care, the economy, and the planet are all on the line. We’ve got to win Georgia and flip the S… https://t.co/oI4s9hE2WH",FALSE,52720,NA,2020-12-15T21:30:00Z,TRUE,NA,1338959519162970112,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,7404,FALSE,FALSE,NA,NA
"With early voting underway and just three weeks until Election Day, I’m in Atlanta to encourage folks to get out an… https://t.co/eHyqH9SuKq",FALSE,30474,NA,2020-12-15T20:05:26Z,TRUE,NA,1338938238380040192,NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",JoeBiden,3910,FALSE,FALSE,NA,NA
"I’m looking forward to being back in Georgia this afternoon to rally voters ahead of the Senate runoffs. See you soon, Atlanta!",FALSE,144107,NA,2020-12-15T18:40:00Z,FALSE,NA,1338916735479496704,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,7682,FALSE,FALSE,NA,NA
Health care is personal to me — and I’ll always fight to ensure folks like Xiomara are protected and have access to… https://t.co/3cp74HJE1Q,FALSE,17353,NA,2020-12-15T18:15:00Z,TRUE,NA,1338910444233363458,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,1871,FALSE,FALSE,NA,NA
"As I said throughout the campaign: I will be a president for all Americans.

I will work just as hard for those of… https://t.co/uUmeLhjqGI",FALSE,190928,NA,2020-12-15T15:56:00Z,TRUE,NA,1338875463452733441,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,11669,FALSE,FALSE,NA,NA
"Today, the members of the Electoral College cast their votes for president and vice president.

And once again, the… https://t.co/2pe4dPk0KD",FALSE,113472,NA,2020-12-15T04:35:00Z,TRUE,NA,1338704084283445248,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,9124,FALSE,FALSE,NA,NA
What beats deep in the hearts of the American people is this: Democracy. https://t.co/jVM7Zc3qWP,FALSE,44659,NA,2020-12-15T03:30:00Z,FALSE,NA,1338687727492075520,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,4333,FALSE,FALSE,NA,NA
"In America, politicians don’t take power — the people grant it to them. 

The flame of democracy was lit in this na… https://t.co/vgfKFYzW9m",FALSE,210198,NA,2020-12-15T02:52:00Z,TRUE,NA,1338678163329576961,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,19273,FALSE,FALSE,NA,NA
"It’s official, folks. Tune in as I deliver remarks on today’s electoral college vote certification and the strength… https://t.co/Yv79wRwlJy",FALSE,108354,NA,2020-12-15T00:29:07Z,TRUE,NA,1338642204810596354,NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>",JoeBiden,9578,FALSE,FALSE,NA,NA
I’m forever humbled by the fact that 5.7 million people chipped in to power our campaign to victory. And to thank e… https://t.co/YVuFIN9wPs,FALSE,37997,NA,2020-12-14T23:30:00Z,TRUE,NA,1338627329485012993,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,2995,FALSE,FALSE,NA,NA
"Folks, tomorrow is the last day of open enrollment for 2021 coverage. Head to https://t.co/3CYKhP8ZoR today to find… https://t.co/fKlwAbdkyh",FALSE,47749,NA,2020-12-14T22:00:01Z,TRUE,NA,1338604682642661387,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,5761,FALSE,FALSE,NA,NA
Georgia — in-person early voting starts today. Head to https://t.co/RIJ1L4juwB to find all the information you need… https://t.co/nmVBnzmzzh,FALSE,51843,NA,2020-12-14T20:03:08Z,TRUE,NA,1338575269376954375,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,7136,FALSE,FALSE,NA,NA
"To the families, loved ones, and broken and healing hearts of Sandy Hook, I know. No matter how long it’s been, eve… https://t.co/JsxWg0PsHW",FALSE,133400,NA,2020-12-14T18:01:29Z,TRUE,NA,1338544654741106693,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JoeBiden,13822,FALSE,FALSE,NA,NA
Stay hopeful — brighter days lie ahead. https://t.co/rEY4b7TGBf,FALSE,109293,NA,2020-12-14T16:52:00Z,FALSE,NA,1338527168419098625,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,7230,FALSE,FALSE,NA,NA
Science will always be at the forefront of my administration.,FALSE,468431,NA,2020-12-14T00:52:00Z,FALSE,NA,1338285576328531970,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,23265,FALSE,FALSE,NA,NA
Grassroots donors were the backbone of my campaign. And to thank you for everything you did to win this battle for… https://t.co/D846jH3nG7,FALSE,16618,NA,2020-12-13T22:15:00Z,TRUE,NA,1338246066144079873,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,1654,FALSE,FALSE,NA,NA
"We’re in the teeth of the COVID-19 crisis right now, and this nation needs presidential leadership.

Leadership tha… https://t.co/aoBhxVSFOm",FALSE,107352,NA,2020-12-13T20:15:00Z,TRUE,NA,1338215867394437129,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,8140,FALSE,FALSE,NA,NA
"For your family, neighbors, and country — wear a mask. https://t.co/tTYxY6D0YA",FALSE,54197,NA,2020-12-13T18:22:00Z,FALSE,NA,1338187429711253504,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,7344,FALSE,FALSE,NA,NA
"We may be physically apart during these difficult times, but you’re not alone. Take a few minutes today to reach ou… https://t.co/K9M07v0D2w",FALSE,145462,NA,2020-12-13T16:05:00Z,TRUE,NA,1338152952968728579,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,8169,FALSE,FALSE,NA,NA
Congress needs to act now on a COVID relief package. The American people can’t wait. https://t.co/NCZADDAKDd,FALSE,46267,NA,2020-12-13T01:00:01Z,FALSE,NA,1337925206887837697,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,5177,FALSE,FALSE,NA,NA
"Wear a mask. 
 
It's the easiest thing you can do to reduce COVID cases, hospitalizations, and deaths.

It's not a… https://t.co/srg9yqSmZb",FALSE,277310,NA,2020-12-12T23:00:01Z,TRUE,NA,1337895008029069312,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,25979,FALSE,FALSE,NA,NA
"My first 100 days won’t end COVID-19, but we can slow the spread, save lives, and get back to our lives with our lo… https://t.co/BfI3BUXuKd",FALSE,42392,NA,2020-12-12T21:30:00Z,TRUE,NA,1337872354844807176,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3859,FALSE,FALSE,NA,NA
"Under a Biden-Harris Administration, we will rejoin the Paris Agreement on day one and lead the world in the fight… https://t.co/fCYRFl7HOL",FALSE,78962,NA,2020-12-12T20:02:00Z,TRUE,NA,1337850207933968389,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,6904,FALSE,FALSE,NA,NA
"Dr. Fauci is trusted, a truth teller, and a patriot. I’m grateful he’ll be a key member of my COVID team as we work… https://t.co/uROVGAliMg",FALSE,46817,NA,2020-12-09T01:20:00Z,TRUE,NA,1336480683561140224,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3853,FALSE,FALSE,NA,NA
"Today, I'm announcing key COVID-19 priorities for the first 100 days of my administration:

- Everyone wears a mask… https://t.co/O1qTUj1X9c",FALSE,126478,NA,2020-12-08T23:45:00Z,TRUE,NA,1336456776162529280,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,9750,FALSE,FALSE,NA,NA
"I know General Austin. I trust him. Because I know how he reacts under pressure.

When ISIS emerged as a terrorist… https://t.co/G6UStVDcZS",FALSE,27981,NA,2020-12-08T21:50:00Z,TRUE,NA,1336427835339272203,NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",JoeBiden,3087,FALSE,FALSE,NA,NA
In the many hours we've spent together in the Situation Room and with our troops—I've witnessed General Austin's ch… https://t.co/J0QVsIcsPy,FALSE,39873,NA,2020-12-08T20:54:00Z,TRUE,NA,1336413742792323077,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",JoeBiden,3876,FALSE,FALSE,NA,NA
